%1K5
%1 mkA
%delta method
%cooling down to 4.9K
%===================Date and Time===================
%11/13/2024 1:57:04 PM
%===============Changing of Bit State===============
%Manual Changing of Bit State
%===============Temperature===============
%Lable: T
%Units: K
%Calibration: x98446
%Step: 0.000000
%Device: Keithley 2002 DMM
%IDN: KEITHLEY INSTRUMENTS INC.,MODEL 2002,4027178,B02  /A02  %Function: 4 - Wire Resistance
%Resolution: 8.5 Digits
%Integration Time: Automatic
%Range [V]: 20000.000000
%Offset Compensation: Off
%Digital Filter: Off%Triger Count: 1.000000
%Trigger Delay0.000000%===============Resistance===============
%Lable: R
%Units: Ohm
%Function: x*1000000
%Device: Keithley 6221 CS
%IDN: KEITHLEY INSTRUMENTS INC.,MODEL 6221,4025812,D02  /700x %Function: Delta
%High Level [A]: 1.000000E-6
%Low Level [A]: -1.000000E-6
%Delay [s]: 0.200000
%Measurement Units: Volt
%Compliance [V]: 10.000000
%Output Low Connection: Floating
%Triax Inner Shield Connection: Output Low
%Output Responce: Fast
%Analog Filter: Off
%Digital Filter: Moving
%Filter Count: 2
%Filter Window [%]: 1.000000
%=======================
%======2812A Parameters======
%=======================
%Range: 1 V
%Digital Filter: Repeat
%Filter Count: 2
%Filter Window [%]: 0.000000
%Analog Filter: On
%NPLC: 1%===============Timer===============
%Lable: t
%Units: s
%Function: x/100000
%Device: Timer
%==========================================
"Temperature (T) [K]", "Resistance (R) [Ohm]", "Timer (t) [s]", "Bit State"
6.430162E+0,3.431066E+3,5.789545E+1,0
6.419712E+0,3.433931E+3,5.790393E+1,0
6.41025E+0,3.435868E+3,5.791242E+1,0
6.40158E+0,3.437754E+3,5.79209E+1,0
6.393547E+0,3.440117E+3,5.792939E+1,0
6.386168E+0,3.441753E+3,5.793787E+1,0
6.379295E+0,3.443784E+3,5.794636E+1,0
6.373051E+0,3.445121E+3,5.795484E+1,0
6.367308E+0,3.446266E+3,5.796333E+1,0
6.362101E+0,3.44777E+3,5.797181E+1,0
6.357776E+0,3.449353E+3,5.79803E+1,0
6.354713E+0,3.450342E+3,5.798878E+1,0
6.35261E+0,3.450911E+3,5.799727E+1,0
6.351517E+0,3.45149E+3,5.800576E+1,0
6.350648E+0,3.451766E+3,5.801424E+1,0
6.349449E+0,3.452379E+3,5.802273E+1,0
6.347885E+0,3.45293E+3,5.803122E+1,0
6.346646E+0,3.453194E+3,5.80397E+1,0
6.346394E+0,3.45293E+3,5.804818E+1,0
6.346945E+0,3.453115E+3,5.805667E+1,0
6.34811E+0,3.453482E+3,5.806515E+1,0
6.350067E+0,3.453623E+3,5.807364E+1,0
6.352517E+0,3.453177E+3,5.808212E+1,0
6.35493E+0,3.452012E+3,5.80906E+1,0
6.356413E+0,3.451634E+3,5.809909E+1,0
6.35674E+0,3.451809E+3,5.810758E+1,0
6.356597E+0,3.452035E+3,5.811606E+1,0
6.356274E+0,3.451728E+3,5.812456E+1,0
6.355833E+0,3.451169E+3,5.813304E+1,0
6.355607E+0,3.451381E+3,5.814152E+1,0
6.355058E+0,3.451532E+3,5.815E+1,0
6.354145E+0,3.452091E+3,5.815848E+1,0
6.353122E+0,3.452107E+3,5.816698E+1,0
6.351825E+0,3.451866E+3,5.817546E+1,0
6.350448E+0,3.451805E+3,5.818395E+1,0
6.34915E+0,3.452402E+3,5.819243E+1,0
6.348217E+0,3.452979E+3,5.820091E+1,0
6.348078E+0,3.452985E+3,5.82094E+1,0
6.348671E+0,3.452707E+3,5.821789E+1,0
6.349567E+0,3.452539E+3,5.822637E+1,0
6.349827E+0,3.45299E+3,5.823486E+1,0
6.349603E+0,3.453201E+3,5.824334E+1,0
6.349043E+0,3.452976E+3,5.825182E+1,0
6.348324E+0,3.452632E+3,5.826031E+1,0
6.347402E+0,3.45288E+3,5.826879E+1,0
6.346391E+0,3.453423E+3,5.827728E+1,0
6.345301E+0,3.453378E+3,5.828576E+1,0
6.344259E+0,3.453427E+3,5.829425E+1,0
6.343362E+0,3.453984E+3,5.830273E+1,0
6.34257E+0,3.454039E+3,5.831123E+1,0
6.34189E+0,3.4544E+3,5.83197E+1,0
6.341377E+0,3.454405E+3,5.832819E+1,0
6.340958E+0,3.45439E+3,5.833667E+1,0
6.34073E+0,3.454653E+3,5.834516E+1,0
6.340627E+0,3.45479E+3,5.835365E+1,0
6.340541E+0,3.454917E+3,5.836214E+1,0
6.340317E+0,3.454931E+3,5.837062E+1,0
6.340574E+0,3.454583E+3,5.837911E+1,0
6.34134E+0,3.454955E+3,5.83876E+1,0
6.342439E+0,3.45478E+3,5.839608E+1,0
6.344132E+0,3.45451E+3,5.840457E+1,0
6.34659E+0,3.45431E+3,5.841305E+1,0
6.349699E+0,3.453931E+3,5.842153E+1,0
6.353171E+0,3.453737E+3,5.843002E+1,0
6.356917E+0,3.452791E+3,5.84385E+1,0
6.361233E+0,3.451862E+3,5.8447E+1,0
6.365935E+0,3.450552E+3,5.845548E+1,0
6.370931E+0,3.449956E+3,5.846397E+1,0
6.375218E+0,3.448926E+3,5.847245E+1,0
6.37794E+0,3.448303E+3,5.848093E+1,0
6.378684E+0,3.447705E+3,5.848942E+1,0
6.378139E+0,3.447228E+3,5.849791E+1,0
6.377025E+0,3.447167E+3,5.850639E+1,0
6.375945E+0,3.447143E+3,5.851488E+1,0
6.375012E+0,3.447091E+3,5.852336E+1,0
6.374093E+0,3.447423E+3,5.853184E+1,0
6.37301E+0,3.4474E+3,5.854033E+1,0
6.371529E+0,3.447583E+3,5.854881E+1,0
6.369843E+0,3.447626E+3,5.85573E+1,0
6.368057E+0,3.448074E+3,5.856578E+1,0
6.36602E+0,3.44854E+3,5.857427E+1,0
6.363929E+0,3.448999E+3,5.858275E+1,0
6.362002E+0,3.449457E+3,5.859124E+1,0
6.360094E+0,3.449808E+3,5.859972E+1,0
6.358144E+0,3.449898E+3,5.860821E+1,0
6.356285E+0,3.450863E+3,5.861669E+1,0
6.35443E+0,3.450937E+3,5.862518E+1,0
6.352665E+0,3.45133E+3,5.863367E+1,0
6.350902E+0,3.451996E+3,5.864216E+1,0
6.349288E+0,3.451958E+3,5.865064E+1,0
6.347641E+0,3.45262E+3,5.865913E+1,0
6.346201E+0,3.453037E+3,5.866761E+1,0
6.345014E+0,3.453098E+3,5.867609E+1,0
6.34382E+0,3.453602E+3,5.868458E+1,0
6.342668E+0,3.453805E+3,5.869306E+1,0
6.341563E+0,3.454051E+3,5.870155E+1,0
6.340454E+0,3.454184E+3,5.871003E+1,0
6.339555E+0,3.454545E+3,5.871851E+1,0
6.33891E+0,3.454897E+3,5.8727E+1,0
6.338421E+0,3.455327E+3,5.873549E+1,0
6.337976E+0,3.455196E+3,5.874397E+1,0
6.33799E+0,3.455265E+3,5.875246E+1,0
6.33881E+0,3.455599E+3,5.876094E+1,0
6.340367E+0,3.455265E+3,5.876944E+1,0
6.342519E+0,3.455203E+3,5.877792E+1,0
6.344701E+0,3.454372E+3,5.878639E+1,0
6.346143E+0,3.454338E+3,5.879489E+1,0
6.347145E+0,3.453779E+3,5.880337E+1,0
6.348424E+0,3.453336E+3,5.881186E+1,0
6.350552E+0,3.45348E+3,5.882034E+1,0
6.353194E+0,3.45308E+3,5.882883E+1,0
6.354992E+0,3.452531E+3,5.883731E+1,0
6.355637E+0,3.452491E+3,5.88458E+1,0
6.35568E+0,3.451984E+3,5.885428E+1,0
6.355187E+0,3.451759E+3,5.886277E+1,0
6.354387E+0,3.451966E+3,5.887125E+1,0
6.353168E+0,3.451722E+3,5.887973E+1,0
6.351789E+0,3.451932E+3,5.888822E+1,0
6.35018E+0,3.452068E+3,5.889671E+1,0
6.348531E+0,3.452366E+3,5.890519E+1,0
6.346928E+0,3.45308E+3,5.891369E+1,0
6.345439E+0,3.453479E+3,5.892217E+1,0
6.344767E+0,3.453445E+3,5.893065E+1,0
6.345005E+0,3.453397E+3,5.893914E+1,0
6.346128E+0,3.453782E+3,5.894762E+1,0
6.347888E+0,3.453506E+3,5.895611E+1,0
6.35007E+0,3.453286E+3,5.896459E+1,0
6.351197E+0,3.452542E+3,5.897308E+1,0
6.351337E+0,3.45245E+3,5.898157E+1,0
6.350844E+0,3.453195E+3,5.899005E+1,0
6.349916E+0,3.452529E+3,5.899853E+1,0
6.348564E+0,3.452548E+3,5.900702E+1,0
6.347329E+0,3.453649E+3,5.90155E+1,0
6.346E+0,3.452277E+3,5.902399E+1,0
6.344747E+0,3.453068E+3,5.903247E+1,0
6.343626E+0,3.45378E+3,5.904096E+1,0
6.343025E+0,3.449048E+3,5.904944E+1,0
6.343767E+0,3.447182E+3,5.905792E+1,0
6.343721E+0,3.454503E+3,5.906641E+1,0
6.3435E+0,3.455845E+3,5.90749E+1,0
6.349238E+0,3.456702E+3,5.908338E+1,0
6.362532E+0,3.464062E+3,5.909186E+1,0
6.369022E+0,3.450334E+3,5.910036E+1,0
6.357412E+0,3.444027E+3,5.910884E+1,0
6.337269E+0,3.454304E+3,5.911732E+1,0
6.316371E+0,3.454072E+3,5.912582E+1,0
6.296248E+0,3.458475E+3,5.91343E+1,0
6.277068E+0,3.463519E+3,5.914278E+1,0
6.259508E+0,3.467358E+3,5.915127E+1,0
6.242693E+0,3.470967E+3,5.915974E+1,0
6.227059E+0,3.475572E+3,5.916822E+1,0
6.212316E+0,3.479349E+3,5.91767E+1,0
6.198587E+0,3.482351E+3,5.918518E+1,0
6.185815E+0,3.485829E+3,5.919367E+1,0
6.173763E+0,3.489219E+3,5.920215E+1,0
6.162452E+0,3.492611E+3,5.921062E+1,0
6.151927E+0,3.495087E+3,5.92191E+1,0
6.142124E+0,3.497263E+3,5.922758E+1,0
6.133099E+0,3.500026E+3,5.923606E+1,0
6.124741E+0,3.501717E+3,5.924455E+1,0
6.117207E+0,3.503996E+3,5.925303E+1,0
6.110331E+0,3.506606E+3,5.92615E+1,0
6.103989E+0,3.508017E+3,5.926998E+1,0
6.097945E+0,3.508966E+3,5.927846E+1,0
6.092285E+0,3.511444E+3,5.928694E+1,0
6.087107E+0,3.512713E+3,5.929541E+1,0
6.081551E+0,3.513846E+3,5.930455E+1,0
6.077171E+0,3.515576E+3,5.93137E+1,0
6.073096E+0,3.516013E+3,5.932218E+1,0
6.06941E+0,3.517357E+3,5.933065E+1,0
6.066126E+0,3.517539E+3,5.933914E+1,0
6.063122E+0,3.519029E+3,5.934761E+1,0
6.060471E+0,3.520244E+3,5.935609E+1,0
6.058023E+0,3.521508E+3,5.936457E+1,0
6.055886E+0,3.520106E+3,5.937305E+1,0
6.053882E+0,3.521949E+3,5.938153E+1,0
6.052354E+0,3.522298E+3,5.939001E+1,0
6.051237E+0,3.523194E+3,5.939849E+1,0
6.050585E+0,3.522963E+3,5.940697E+1,0
6.050257E+0,3.523338E+3,5.941544E+1,0
6.050218E+0,3.523957E+3,5.942392E+1,0
6.050245E+0,3.523885E+3,5.943241E+1,0
6.049659E+0,3.523748E+3,5.944089E+1,0
6.04907E+0,3.524008E+3,5.944937E+1,0
6.04825E+0,3.524414E+3,5.945785E+1,0
6.047432E+0,3.525098E+3,5.946632E+1,0
6.046576E+0,3.526297E+3,5.947481E+1,0
6.045754E+0,3.524895E+3,5.948329E+1,0
6.044875E+0,3.524496E+3,5.949177E+1,0
6.04396E+0,3.525131E+3,5.950025E+1,0
6.043089E+0,3.525411E+3,5.950873E+1,0
6.042066E+0,3.52383E+3,5.951722E+1,0
6.041332E+0,3.526077E+3,5.952569E+1,0
6.040633E+0,3.525727E+3,5.953417E+1,0
6.0403E+0,3.526041E+3,5.954266E+1,0
6.040328E+0,3.526806E+3,5.955114E+1,0
6.040396E+0,3.525488E+3,5.955962E+1,0
6.040317E+0,3.52633E+3,5.95681E+1,0
6.04005E+0,3.526766E+3,5.957659E+1,0
6.039804E+0,3.526253E+3,5.958507E+1,0
6.039572E+0,3.526062E+3,5.959355E+1,0
6.039389E+0,3.526579E+3,5.960204E+1,0
6.039227E+0,3.526765E+3,5.961051E+1,0
6.039405E+0,3.526742E+3,5.961899E+1,0
6.039722E+0,3.52609E+3,5.962748E+1,0
6.039783E+0,3.526469E+3,5.963596E+1,0
6.039653E+0,3.526839E+3,5.964444E+1,0
6.039436E+0,3.52697E+3,5.965293E+1,0
6.039163E+0,3.526366E+3,5.966141E+1,0
6.038902E+0,3.525953E+3,5.966989E+1,0
6.038572E+0,3.526664E+3,5.967837E+1,0
6.038245E+0,3.527396E+3,5.968685E+1,0
6.037901E+0,3.526429E+3,5.969534E+1,0
6.037462E+0,3.526171E+3,5.970381E+1,0
6.036996E+0,3.527322E+3,5.97123E+1,0
6.036707E+0,3.527592E+3,5.972078E+1,0
6.036722E+0,3.526969E+3,5.972926E+1,0
6.036861E+0,3.526436E+3,5.973774E+1,0
6.036786E+0,3.527049E+3,5.974623E+1,0
6.03661E+0,3.528879E+3,5.975471E+1,0
6.036512E+0,3.526473E+3,5.97632E+1,0
6.036321E+0,3.528552E+3,5.977168E+1,0
6.036161E+0,3.526864E+3,5.978016E+1,0
6.035352E+0,3.528762E+3,5.978864E+1,0
6.035041E+0,3.529357E+3,5.979711E+1,0
6.035667E+0,3.529086E+3,5.98056E+1,0
6.034411E+0,3.528298E+3,5.981408E+1,0
6.028663E+0,3.528249E+3,5.982256E+1,0
6.018978E+0,3.538918E+3,5.983105E+1,0
6.00729E+0,3.530466E+3,5.983953E+1,0
5.995459E+0,3.530653E+3,5.984801E+1,0
5.983861E+0,3.537953E+3,5.98565E+1,0
5.972475E+0,3.538904E+3,5.986498E+1,0
5.961694E+0,3.541021E+3,5.987347E+1,0
5.951512E+0,3.544741E+3,5.988195E+1,0
5.94195E+0,3.54817E+3,5.989043E+1,0
5.932934E+0,3.549706E+3,5.989891E+1,0
5.924504E+0,3.551415E+3,5.99074E+1,0
5.916659E+0,3.554182E+3,5.991587E+1,0
5.909286E+0,3.556633E+3,5.992435E+1,0
5.90227E+0,3.558855E+3,5.993284E+1,0
5.895796E+0,3.559679E+3,5.994132E+1,0
5.889717E+0,3.562316E+3,5.99498E+1,0
5.884141E+0,3.563996E+3,5.995829E+1,0
5.878792E+0,3.565467E+3,5.996677E+1,0
5.873887E+0,3.566064E+3,5.997525E+1,0
5.869341E+0,3.567504E+3,5.998374E+1,0
5.864996E+0,3.569926E+3,5.999222E+1,0
5.860958E+0,3.571272E+3,6.00007E+1,0
5.85716E+0,3.571546E+3,6.000919E+1,0
5.853562E+0,3.573186E+3,6.001767E+1,0
5.850265E+0,3.573898E+3,6.002615E+1,0
5.847134E+0,3.574806E+3,6.003464E+1,0
5.844204E+0,3.574915E+3,6.004312E+1,0
5.841575E+0,3.575776E+3,6.00516E+1,0
5.83886E+0,3.57784E+3,6.006008E+1,0
5.836258E+0,3.57921E+3,6.006856E+1,0
5.833698E+0,3.577494E+3,6.007704E+1,0
5.830077E+0,3.57475E+3,6.008552E+1,0
5.82375E+0,3.578791E+3,6.009401E+1,0
5.81366E+0,3.574779E+3,6.010249E+1,0
5.802234E+0,3.582255E+3,6.011097E+1,0
5.790837E+0,3.583746E+3,6.011946E+1,0
5.779754E+0,3.590607E+3,6.012794E+1,0
5.769368E+0,3.598421E+3,6.013642E+1,0
5.759458E+0,3.596258E+3,6.014491E+1,0
5.75016E+0,3.596241E+3,6.015339E+1,0
5.741245E+0,3.600967E+3,6.016187E+1,0
5.73288E+0,3.604829E+3,6.017035E+1,0
5.725072E+0,3.605559E+3,6.017883E+1,0
5.717688E+0,3.608043E+3,6.018731E+1,0
5.71074E+0,3.610052E+3,6.01958E+1,0
5.704238E+0,3.612848E+3,6.020428E+1,0
5.698073E+0,3.614767E+3,6.021276E+1,0
5.692448E+0,3.615463E+3,6.022125E+1,0
5.687029E+0,3.616886E+3,6.022973E+1,0
5.682003E+0,3.619431E+3,6.023821E+1,0
5.67732E+0,3.620369E+3,6.02467E+1,0
5.672883E+0,3.622378E+3,6.025518E+1,0
5.668738E+0,3.62303E+3,6.026367E+1,0
5.664949E+0,3.62388E+3,6.027215E+1,0
5.661324E+0,3.625767E+3,6.028063E+1,0
5.657928E+0,3.627169E+3,6.028911E+1,0
5.65472E+0,3.627788E+3,6.029759E+1,0
5.651748E+0,3.628422E+3,6.030607E+1,0
5.648947E+0,3.628923E+3,6.031456E+1,0
5.646318E+0,3.630592E+3,6.032304E+1,0
5.643847E+0,3.631248E+3,6.033152E+1,0
5.641591E+0,3.631007E+3,6.034001E+1,0
5.639432E+0,3.631965E+3,6.034849E+1,0
5.637501E+0,3.632478E+3,6.035697E+1,0
5.635653E+0,3.634529E+3,6.036545E+1,0
5.63393E+0,3.635286E+3,6.037394E+1,0
5.632324E+0,3.635006E+3,6.038242E+1,0
5.630839E+0,3.635467E+3,6.03909E+1,0
5.62941E+0,3.635971E+3,6.039939E+1,0
5.628121E+0,3.636152E+3,6.040787E+1,0
5.626848E+0,3.636658E+3,6.041636E+1,0
5.625738E+0,3.636819E+3,6.042484E+1,0
5.624697E+0,3.637717E+3,6.043332E+1,0
5.623693E+0,3.638423E+3,6.04418E+1,0
5.622775E+0,3.638125E+3,6.045029E+1,0
5.621935E+0,3.638227E+3,6.045876E+1,0
5.621112E+0,3.638336E+3,6.046725E+1,0
5.62036E+0,3.638858E+3,6.047573E+1,0
5.619632E+0,3.639144E+3,6.048421E+1,0
5.618965E+0,3.639246E+3,6.049269E+1,0
5.6184E+0,3.639056E+3,6.050118E+1,0
5.617842E+0,3.639646E+3,6.050966E+1,0
5.617317E+0,3.640121E+3,6.051814E+1,0
5.61682E+0,3.64015E+3,6.052663E+1,0
5.616295E+0,3.640081E+3,6.053511E+1,0
5.615825E+0,3.639681E+3,6.05436E+1,0
5.615384E+0,3.640522E+3,6.055208E+1,0
5.615002E+0,3.641005E+3,6.056056E+1,0
5.614616E+0,3.6406E+3,6.056904E+1,0
5.61429E+0,3.640007E+3,6.057752E+1,0
5.613951E+0,3.640996E+3,6.058601E+1,0
5.613627E+0,3.641466E+3,6.059449E+1,0
5.613356E+0,3.641163E+3,6.060298E+1,0
5.613113E+0,3.639946E+3,6.061145E+1,0
5.612855E+0,3.640828E+3,6.061994E+1,0
5.612666E+0,3.641895E+3,6.062842E+1,0
5.612434E+0,3.641539E+3,6.06369E+1,0
5.612316E+0,3.641306E+3,6.064538E+1,0
5.612124E+0,3.640302E+3,6.065387E+1,0
5.611976E+0,3.641023E+3,6.066235E+1,0
5.611841E+0,3.64192E+3,6.067083E+1,0
5.611718E+0,3.641664E+3,6.067931E+1,0
5.61162E+0,3.6418E+3,6.06878E+1,0
5.611549E+0,3.64181E+3,6.069627E+1,0
5.611497E+0,3.642029E+3,6.070477E+1,0
5.611444E+0,3.642098E+3,6.071325E+1,0
5.611372E+0,3.641848E+3,6.072174E+1,0
5.611356E+0,3.639901E+3,6.073022E+1,0
5.611299E+0,3.64143E+3,6.07387E+1,0
5.61126E+0,3.642152E+3,6.074718E+1,0
5.611216E+0,3.641775E+3,6.075566E+1,0
5.611185E+0,3.641908E+3,6.076415E+1,0
5.611158E+0,3.641719E+3,6.077263E+1,0
5.611127E+0,3.642553E+3,6.078111E+1,0
5.611122E+0,3.641936E+3,6.078959E+1,0
5.611118E+0,3.641766E+3,6.079807E+1,0
5.611128E+0,3.641735E+3,6.080656E+1,0
5.611094E+0,3.642292E+3,6.081504E+1,0
5.611156E+0,3.642405E+3,6.082352E+1,0
5.611193E+0,3.641621E+3,6.083201E+1,0
5.61114E+0,3.641558E+3,6.084049E+1,0
5.611128E+0,3.641719E+3,6.084897E+1,0
5.611092E+0,3.642133E+3,6.085746E+1,0
5.61077E+0,3.644039E+3,6.086594E+1,0
5.611197E+0,3.594511E+3,6.087441E+1,0
5.611206E+0,3.645404E+3,6.088291E+1,0
5.611166E+0,3.640974E+3,6.089138E+1,0
5.610865E+0,3.638819E+3,6.089986E+1,0
5.610769E+0,3.635392E+3,6.090835E+1,0
5.609982E+0,3.634066E+3,6.091683E+1,0
5.608149E+0,3.638097E+3,6.092572E+1,0
5.604867E+0,3.642452E+3,6.09346E+1,0
5.599322E+0,3.674156E+3,6.094309E+1,0
5.593965E+0,3.654805E+3,6.095157E+1,0
5.587988E+0,3.633923E+3,6.096005E+1,0
5.582487E+0,3.643411E+3,6.096854E+1,0
5.577184E+0,3.645921E+3,6.097702E+1,0
5.572335E+0,3.652049E+3,6.09855E+1,0
5.567638E+0,3.650774E+3,6.099399E+1,0
5.563241E+0,3.653441E+3,6.100247E+1,0
5.559081E+0,3.655058E+3,6.101096E+1,0
5.555038E+0,3.655383E+3,6.101943E+1,0
5.551323E+0,3.657727E+3,6.102791E+1,0
5.547765E+0,3.658543E+3,6.103639E+1,0
5.544396E+0,3.659393E+3,6.104488E+1,0
5.541227E+0,3.660837E+3,6.105336E+1,0
5.538238E+0,3.66081E+3,6.106184E+1,0
5.535394E+0,3.662843E+3,6.107033E+1,0
5.532722E+0,3.663698E+3,6.107881E+1,0
5.530263E+0,3.664532E+3,6.108729E+1,0
5.527969E+0,3.665559E+3,6.109578E+1,0
5.525729E+0,3.666176E+3,6.110426E+1,0
5.523674E+0,3.666598E+3,6.111274E+1,0
5.521701E+0,3.666965E+3,6.112123E+1,0
5.519848E+0,3.670277E+3,6.112971E+1,0
5.517883E+0,3.668033E+3,6.113819E+1,0
5.516232E+0,3.673585E+3,6.114667E+1,0
5.514483E+0,3.668721E+3,6.115515E+1,0
5.511846E+0,3.670415E+3,6.116363E+1,0
5.508005E+0,3.675997E+3,6.117212E+1,0
5.502545E+0,3.667822E+3,6.11806E+1,0
5.496831E+0,3.679689E+3,6.118908E+1,0
5.490224E+0,3.661788E+3,6.119756E+1,0
5.48437E+0,3.675132E+3,6.120605E+1,0
5.478649E+0,3.685418E+3,6.121453E+1,0
5.47323E+0,3.679781E+3,6.122301E+1,0
5.468104E+0,3.681991E+3,6.12315E+1,0
5.463188E+0,3.683335E+3,6.123998E+1,0
5.458581E+0,3.688852E+3,6.124847E+1,0
5.454218E+0,3.689383E+3,6.125694E+1,0
5.450112E+0,3.688252E+3,6.126543E+1,0
5.446149E+0,3.690343E+3,6.12739E+1,0
5.44243E+0,3.692226E+3,6.128238E+1,0
5.438871E+0,3.693038E+3,6.129087E+1,0
5.435545E+0,3.68765E+3,6.129935E+1,0
5.432517E+0,3.69509E+3,6.130784E+1,0
5.429559E+0,3.696062E+3,6.131632E+1,0
5.426771E+0,3.695061E+3,6.13248E+1,0
5.424172E+0,3.69673E+3,6.133328E+1,0
5.421716E+0,3.698141E+3,6.134177E+1,0
5.4194E+0,3.698628E+3,6.135025E+1,0
5.417211E+0,3.699407E+3,6.135874E+1,0
5.415173E+0,3.700795E+3,6.136722E+1,0
5.413227E+0,3.70135E+3,6.13757E+1,0
5.411351E+0,3.701852E+3,6.138417E+1,0
5.409635E+0,3.702229E+3,6.139266E+1,0
5.407999E+0,3.702948E+3,6.140114E+1,0
5.406463E+0,3.703423E+3,6.140962E+1,0
5.405026E+0,3.703976E+3,6.14181E+1,0
5.403658E+0,3.704452E+3,6.142659E+1,0
5.40242E+0,3.705086E+3,6.143507E+1,0
5.401203E+0,3.705521E+3,6.144356E+1,0
5.400092E+0,3.705628E+3,6.145204E+1,0
5.399057E+0,3.706339E+3,6.146052E+1,0
5.398066E+0,3.706573E+3,6.1469E+1,0
5.39717E+0,3.707253E+3,6.147749E+1,0
5.396334E+0,3.707312E+3,6.148597E+1,0
5.395579E+0,3.708267E+3,6.149445E+1,0
5.39485E+0,3.706923E+3,6.150293E+1,0
5.394151E+0,3.708021E+3,6.151141E+1,0
5.393492E+0,3.706551E+3,6.15199E+1,0
5.392837E+0,3.707213E+3,6.152837E+1,0
5.392276E+0,3.70733E+3,6.153686E+1,0
5.391749E+0,3.708453E+3,6.154535E+1,0
5.391207E+0,3.710344E+3,6.155383E+1,0
5.390733E+0,3.709189E+3,6.156231E+1,0
5.39035E+0,3.709356E+3,6.15708E+1,0
5.389908E+0,3.709463E+3,6.157928E+1,0
5.389509E+0,3.709466E+3,6.158776E+1,0
5.38915E+0,3.70992E+3,6.159624E+1,0
5.388802E+0,3.709959E+3,6.160472E+1,0
5.38846E+0,3.710661E+3,6.161321E+1,0
5.388151E+0,3.709772E+3,6.162168E+1,0
5.387859E+0,3.710209E+3,6.163017E+1,0
5.387606E+0,3.710388E+3,6.163865E+1,0
5.387365E+0,3.710564E+3,6.164713E+1,0
5.386999E+0,3.710732E+3,6.165561E+1,0
5.386878E+0,3.712336E+3,6.16641E+1,0
5.386639E+0,3.711763E+3,6.167258E+1,0
5.386461E+0,3.712003E+3,6.168107E+1,0
5.3863E+0,3.712551E+3,6.168955E+1,0
5.386166E+0,3.71067E+3,6.169803E+1,0
5.38602E+0,3.71101E+3,6.170651E+1,0
5.385895E+0,3.712803E+3,6.1715E+1,0
5.385609E+0,3.701069E+3,6.172347E+1,0
5.385684E+0,3.713587E+3,6.173196E+1,0
5.385635E+0,3.711367E+3,6.174043E+1,0
5.385507E+0,3.712679E+3,6.174891E+1,0
5.385259E+0,3.706797E+3,6.17574E+1,0
5.385005E+0,3.70861E+3,6.176588E+1,0
5.384364E+0,3.713807E+3,6.177437E+1,0
5.382618E+0,3.707452E+3,6.178285E+1,0
5.379947E+0,3.713009E+3,6.179133E+1,0
5.376383E+0,3.715104E+3,6.179982E+1,0
5.372302E+0,3.715849E+3,6.18083E+1,0
5.367792E+0,3.714891E+3,6.181678E+1,0
5.363826E+0,3.711442E+3,6.182527E+1,0
5.359762E+0,3.721748E+3,6.183375E+1,0
5.355941E+0,3.71597E+3,6.184222E+1,0
5.352244E+0,3.719978E+3,6.185072E+1,0
5.348566E+0,3.722756E+3,6.185919E+1,0
5.345178E+0,3.717547E+3,6.186767E+1,0
5.341897E+0,3.723473E+3,6.187616E+1,0
5.338832E+0,3.724185E+3,6.188464E+1,0
5.335908E+0,3.725882E+3,6.189312E+1,0
5.333039E+0,3.727543E+3,6.190161E+1,0
5.330386E+0,3.727724E+3,6.191009E+1,0
5.327836E+0,3.728536E+3,6.191857E+1,0
5.325459E+0,3.729573E+3,6.192706E+1,0
5.323192E+0,3.730201E+3,6.193554E+1,0
5.321046E+0,3.731199E+3,6.194402E+1,0
5.319024E+0,3.731841E+3,6.19525E+1,0
5.317089E+0,3.732523E+3,6.196098E+1,0
5.315254E+0,3.733377E+3,6.196946E+1,0
5.313527E+0,3.733035E+3,6.197794E+1,0
5.311888E+0,3.733966E+3,6.198643E+1,0
5.310358E+0,3.734771E+3,6.199491E+1,0
5.308897E+0,3.735619E+3,6.200339E+1,0
5.30748E+0,3.735984E+3,6.201188E+1,0
5.306182E+0,3.736271E+3,6.202036E+1,0
5.304938E+0,3.736239E+3,6.202884E+1,0
5.303725E+0,3.738079E+3,6.203732E+1,0
5.302605E+0,3.737921E+3,6.204581E+1,0
5.301566E+0,3.738196E+3,6.20543E+1,0
5.300547E+0,3.738239E+3,6.206278E+1,0
5.299599E+0,3.738199E+3,6.207126E+1,0
5.298677E+0,3.739848E+3,6.207973E+1,0
5.297817E+0,3.739745E+3,6.208822E+1,0
5.296933E+0,3.734764E+3,6.20967E+1,0
5.296411E+0,3.744366E+3,6.210518E+1,0
5.295763E+0,3.744368E+3,6.211367E+1,0
5.295148E+0,3.740941E+3,6.212215E+1,0
5.294543E+0,3.737295E+3,6.213063E+1,0
5.293944E+0,3.739014E+3,6.213911E+1,0
5.293268E+0,3.741368E+3,6.21476E+1,0
5.292427E+0,3.742273E+3,6.215609E+1,0
5.291158E+0,3.742815E+3,6.216457E+1,0
5.289411E+0,3.745421E+3,6.217305E+1,0
5.287279E+0,3.743173E+3,6.218154E+1,0
5.28449E+0,3.742933E+3,6.219002E+1,0
5.281549E+0,3.744457E+3,6.21985E+1,0
5.278339E+0,3.739914E+3,6.220698E+1,0
5.275206E+0,3.745436E+3,6.221547E+1,0
