%1K5
%1 mkA
%delta method
%warm up from 4.9 to 260K
%===================Date and Time===================
%11/13/2024 3:53:41 PM
%===============Changing of Bit State===============
%Manual Changing of Bit State
%===============Temperature===============
%Lable: T
%Units: K
%Calibration: x98446
%Step: 0.000000
%Device: Keithley 2002 DMM
%IDN: KEITHLEY INSTRUMENTS INC.,MODEL 2002,4027178,B02  /A02  %Function: 4 - Wire Resistance
%Resolution: 8.5 Digits
%Integration Time: Automatic
%Range [V]: 2000000.000000
%Offset Compensation: Off
%Digital Filter: Off%Triger Count: 1.000000
%Trigger Delay0.000000%===============Resistance===============
%Lable: R
%Units: Ohm
%Function: x*1000000
%Device: Keithley 6221 CS
%IDN: KEITHLEY INSTRUMENTS INC.,MODEL 6221,4025812,D02  /700x %Function: Delta
%High Level [A]: 1.000000E-6
%Low Level [A]: -1.000000E-6
%Delay [s]: 0.200000
%Measurement Units: Volt
%Compliance [V]: 10.000000
%Output Low Connection: Floating
%Triax Inner Shield Connection: Output Low
%Output Responce: Fast
%Analog Filter: Off
%Digital Filter: Moving
%Filter Count: 2
%Filter Window [%]: 1.000000
%=======================
%======2812A Parameters======
%=======================
%Range: 100 mV
%Digital Filter: Repeat
%Filter Count: 2
%Filter Window [%]: 0.000000
%Analog Filter: On
%NPLC: 1%===============Timer===============
%Lable: t
%Units: s
%Function: x/100000
%Device: Timer
%==========================================
"Temperature (T) [K]", "Resistance (R) [Ohm]", "Timer (t) [s]", "Bit State"
2.710042E+1,2.292612E+3,1.026568E+1,0
2.715888E+1,2.291645E+3,1.027417E+1,0
2.721771E+1,2.290559E+3,1.028266E+1,0
2.727204E+1,2.289421E+3,1.029114E+1,0
2.73243E+1,2.288473E+3,1.029963E+1,0
2.73812E+1,2.28758E+3,1.030812E+1,0
2.743562E+1,2.286846E+3,1.03166E+1,0
2.74842E+1,2.285928E+3,1.032509E+1,0
2.753005E+1,2.284766E+3,1.033358E+1,0
2.757962E+1,2.283958E+3,1.034207E+1,0
2.762683E+1,2.283423E+3,1.035056E+1,0
2.766782E+1,2.282677E+3,1.035905E+1,0
2.770929E+1,2.281947E+3,1.036754E+1,0
2.775605E+1,2.280698E+3,1.037603E+1,0
2.779841E+1,2.280232E+3,1.038452E+1,0
2.783907E+1,2.279802E+3,1.039301E+1,0
2.788093E+1,2.278899E+3,1.04015E+1,0
2.792124E+1,2.277807E+3,1.040998E+1,0
2.795971E+1,2.277366E+3,1.041847E+1,0
2.800041E+1,2.276905E+3,1.042696E+1,0
2.803968E+1,2.276073E+3,1.043544E+1,0
2.807676E+1,2.275588E+3,1.044393E+1,0
2.811553E+1,2.27477E+3,1.045242E+1,0
2.815266E+1,2.274127E+3,1.046091E+1,0
2.81887E+1,2.273824E+3,1.04694E+1,0
2.822376E+1,2.272863E+3,1.047788E+1,0
2.826002E+1,2.272441E+3,1.048636E+1,0
2.829672E+1,2.271981E+3,1.049487E+1,0
2.833738E+1,2.271461E+3,1.050335E+1,0
2.8371E+1,2.270575E+3,1.051183E+1,0
2.840267E+1,2.269888E+3,1.052032E+1,0
2.843548E+1,2.269372E+3,1.052881E+1,0
2.846859E+1,2.269265E+3,1.05373E+1,0
2.850203E+1,2.268565E+3,1.054579E+1,0
2.853192E+1,2.267803E+3,1.055428E+1,0
2.856877E+1,2.267125E+3,1.056277E+1,0
2.860246E+1,2.266887E+3,1.057126E+1,0
2.863437E+1,2.266818E+3,1.057975E+1,0
2.86678E+1,2.265865E+3,1.058823E+1,0
2.869804E+1,2.265424E+3,1.059671E+1,0
2.873153E+1,2.26454E+3,1.06052E+1,0
2.876374E+1,2.264403E+3,1.061369E+1,0
2.879382E+1,2.263896E+3,1.062218E+1,0
2.882499E+1,2.26322E+3,1.063068E+1,0
2.88562E+1,2.262554E+3,1.063916E+1,0
2.888973E+1,2.262511E+3,1.064765E+1,0
2.891686E+1,2.26197E+3,1.065613E+1,0
2.895128E+1,2.261211E+3,1.066461E+1,0
2.897681E+1,2.260647E+3,1.06731E+1,0
2.901167E+1,2.260435E+3,1.068159E+1,0
2.904073E+1,2.25996E+3,1.069008E+1,0
2.90701E+1,2.259309E+3,1.069857E+1,0
2.909978E+1,2.258959E+3,1.070706E+1,0
2.913108E+1,2.258359E+3,1.071555E+1,0
2.915902E+1,2.258039E+3,1.072404E+1,0
2.919199E+1,2.257357E+3,1.073252E+1,0
2.922108E+1,2.256999E+3,1.0741E+1,0
2.925146E+1,2.256611E+3,1.074949E+1,0
2.927919E+1,2.256204E+3,1.075798E+1,0
2.930874E+1,2.255678E+3,1.076647E+1,0
2.934217E+1,2.255235E+3,1.077496E+1,0
2.93695E+1,2.254689E+3,1.078345E+1,0
2.939747E+1,2.25434E+3,1.079194E+1,0
2.942635E+1,2.253869E+3,1.080042E+1,0
2.945733E+1,2.253374E+3,1.08089E+1,0
2.94855E+1,2.252803E+3,1.081739E+1,0
2.951438E+1,2.252574E+3,1.082588E+1,0
2.954377E+1,2.252145E+3,1.083437E+1,0
2.957335E+1,2.251746E+3,1.084286E+1,0
2.960223E+1,2.251367E+3,1.085135E+1,0
2.962559E+1,2.250818E+3,1.085984E+1,0
2.965839E+1,2.250279E+3,1.086832E+1,0
2.968566E+1,2.249709E+3,1.08768E+1,0
2.971904E+1,2.249372E+3,1.08853E+1,0
2.974788E+1,2.248972E+3,1.089378E+1,0
2.97738E+1,2.248537E+3,1.090227E+1,0
2.980368E+1,2.248136E+3,1.091076E+1,0
2.983327E+1,2.247795E+3,1.091925E+1,0
2.985944E+1,2.247337E+3,1.092774E+1,0
2.988715E+1,2.246901E+3,1.093623E+1,0
2.991701E+1,2.246422E+3,1.094472E+1,0
2.994344E+1,2.246093E+3,1.095321E+1,0
2.99721E+1,2.24578E+3,1.096169E+1,0
2.999868E+1,2.245317E+3,1.097017E+1,0
3.002846E+1,2.244778E+3,1.097867E+1,0
3.005732E+1,2.24412E+3,1.098715E+1,0
3.008396E+1,2.244035E+3,1.099564E+1,0
3.011091E+1,2.243643E+3,1.100413E+1,0
3.013908E+1,2.242962E+3,1.101262E+1,0
3.016764E+1,2.242744E+3,1.102111E+1,0
3.019575E+1,2.242506E+3,1.10296E+1,0
3.022308E+1,2.242045E+3,1.103809E+1,0
3.024761E+1,2.241453E+3,1.104657E+1,0
3.028094E+1,2.241196E+3,1.105505E+1,0
3.030721E+1,2.240522E+3,1.106354E+1,0
3.033436E+1,2.240217E+3,1.107204E+1,0
3.036422E+1,2.239915E+3,1.108052E+1,0
3.039013E+1,2.23934E+3,1.108901E+1,0
3.041432E+1,2.238841E+3,1.10975E+1,0
3.044283E+1,2.238431E+3,1.110599E+1,0
3.047385E+1,2.238328E+3,1.111447E+1,0
3.049675E+1,2.237902E+3,1.112295E+1,0
3.052483E+1,2.237489E+3,1.113144E+1,0
3.054964E+1,2.236888E+3,1.113994E+1,0
3.057893E+1,2.236604E+3,1.114842E+1,0
3.060736E+1,2.236356E+3,1.115691E+1,0
3.063342E+1,2.23608E+3,1.11654E+1,0
3.066065E+1,2.235392E+3,1.117389E+1,0
3.068735E+1,2.235342E+3,1.118238E+1,0
3.071453E+1,2.234671E+3,1.119087E+1,0
3.07441E+1,2.234265E+3,1.119936E+1,0
3.077136E+1,2.233994E+3,1.120784E+1,0
3.079824E+1,2.233305E+3,1.121632E+1,0
3.082407E+1,2.233131E+3,1.122481E+1,0
3.084873E+1,2.232761E+3,1.12333E+1,0
3.087781E+1,2.232344E+3,1.124179E+1,0
3.09016E+1,2.232065E+3,1.125028E+1,0
3.092954E+1,2.231485E+3,1.125877E+1,0
3.095159E+1,2.231211E+3,1.126726E+1,0
3.098083E+1,2.231001E+3,1.127574E+1,0
3.100845E+1,2.230392E+3,1.128422E+1,0
3.103509E+1,2.229995E+3,1.129486E+1,0
3.107835E+1,2.229535E+3,1.130551E+1,0
3.110471E+1,2.229071E+3,1.1314E+1,0
3.112739E+1,2.228594E+3,1.132249E+1,0
3.115681E+1,2.228218E+3,1.133098E+1,0
3.118233E+1,2.228051E+3,1.133946E+1,0
3.121E+1,2.227755E+3,1.134794E+1,0
3.123662E+1,2.227124E+3,1.135645E+1,0
3.125981E+1,2.226942E+3,1.136493E+1,0
3.128215E+1,2.22674E+3,1.137341E+1,0
3.130997E+1,2.226606E+3,1.13819E+1,0
3.133502E+1,2.225665E+3,1.139039E+1,0
3.136542E+1,2.225189E+3,1.139888E+1,0
3.138847E+1,2.225253E+3,1.140737E+1,0
3.141244E+1,2.224639E+3,1.141586E+1,0
3.143807E+1,2.224149E+3,1.142435E+1,0
3.146752E+1,2.223769E+3,1.143283E+1,0
3.14924E+1,2.223652E+3,1.144131E+1,0
3.151702E+1,2.223444E+3,1.144981E+1,0
3.154197E+1,2.222776E+3,1.14583E+1,0
3.156979E+1,2.222248E+3,1.146678E+1,0
3.159361E+1,2.222251E+3,1.147527E+1,0
3.162128E+1,2.222018E+3,1.148376E+1,0
3.164899E+1,2.221491E+3,1.149225E+1,0
3.167044E+1,2.220826E+3,1.150074E+1,0
3.169281E+1,2.220627E+3,1.150923E+1,0
3.172145E+1,2.220598E+3,1.151772E+1,0
3.174773E+1,2.220239E+3,1.15262E+1,0
3.177638E+1,2.219631E+3,1.153469E+1,0
3.180304E+1,2.219253E+3,1.154318E+1,0
3.182875E+1,2.218856E+3,1.155167E+1,0
3.18526E+1,2.21871E+3,1.156015E+1,0
3.187625E+1,2.218337E+3,1.156864E+1,0
3.190062E+1,2.217779E+3,1.157713E+1,0
3.192555E+1,2.217701E+3,1.158563E+1,0
3.19525E+1,2.217593E+3,1.159411E+1,0
3.197377E+1,2.217116E+3,1.16026E+1,0
3.200208E+1,2.216494E+3,1.161108E+1,0
3.202639E+1,2.216425E+3,1.161957E+1,0
3.205303E+1,2.215925E+3,1.162805E+1,0
3.207694E+1,2.215485E+3,1.163654E+1,0
3.21025E+1,2.215158E+3,1.164503E+1,0
3.212687E+1,2.214845E+3,1.165352E+1,0
3.215419E+1,2.214511E+3,1.166201E+1,0
3.218248E+1,2.214263E+3,1.16705E+1,0
3.22051E+1,2.213811E+3,1.167899E+1,0
3.222837E+1,2.21338E+3,1.168747E+1,0
3.22512E+1,2.213104E+3,1.169595E+1,0
3.22767E+1,2.213002E+3,1.170444E+1,0
3.230021E+1,2.212786E+3,1.171293E+1,0
3.232111E+1,2.21223E+3,1.172142E+1,0
3.235403E+1,2.21184E+3,1.17299E+1,0
3.237866E+1,2.211615E+3,1.17384E+1,0
3.239598E+1,2.211213E+3,1.174689E+1,0
3.242638E+1,2.210711E+3,1.175537E+1,0
3.244774E+1,2.210492E+3,1.176385E+1,0
3.247517E+1,2.21017E+3,1.177234E+1,0
3.249848E+1,2.210117E+3,1.178083E+1,0
3.252213E+1,2.209772E+3,1.178932E+1,0
3.254644E+1,2.20919E+3,1.179781E+1,0
3.256653E+1,2.208919E+3,1.180629E+1,0
3.259249E+1,2.208504E+3,1.181479E+1,0
3.262141E+1,2.208443E+3,1.182327E+1,0
3.264435E+1,2.207964E+3,1.183175E+1,0
3.266574E+1,2.207353E+3,1.184024E+1,0
3.26905E+1,2.207326E+3,1.184873E+1,0
3.271417E+1,2.207165E+3,1.185722E+1,0
3.274018E+1,2.207093E+3,1.186571E+1,0
3.275787E+1,2.206503E+3,1.18742E+1,0
3.278227E+1,2.20594E+3,1.188269E+1,0
3.280495E+1,2.205896E+3,1.189118E+1,0
3.28323E+1,2.205781E+3,1.189965E+1,0
3.285633E+1,2.205324E+3,1.190816E+1,0
3.287566E+1,2.204647E+3,1.191664E+1,0
3.290296E+1,2.204667E+3,1.192512E+1,0
3.292346E+1,2.204514E+3,1.193361E+1,0
3.295374E+1,2.203761E+3,1.19421E+1,0
3.296979E+1,2.203511E+3,1.195059E+1,0
3.299376E+1,2.2035E+3,1.195908E+1,0
3.301802E+1,2.203286E+3,1.196757E+1,0
3.304481E+1,2.202782E+3,1.197606E+1,0
3.306402E+1,2.202169E+3,1.198455E+1,0
3.309039E+1,2.202197E+3,1.199304E+1,0
3.311516E+1,2.202048E+3,1.200153E+1,0
3.313744E+1,2.201582E+3,1.201001E+1,0
3.315713E+1,2.201225E+3,1.201849E+1,0
3.318149E+1,2.200635E+3,1.202698E+1,0
3.320392E+1,2.200736E+3,1.203547E+1,0
3.322236E+1,2.200602E+3,1.204397E+1,0
3.324982E+1,2.199774E+3,1.205246E+1,0
3.327346E+1,2.19952E+3,1.206095E+1,0
3.329648E+1,2.199441E+3,1.206944E+1,0
3.331935E+1,2.199315E+3,1.207792E+1,0
3.333921E+1,2.198972E+3,1.20864E+1,0
3.336147E+1,2.198444E+3,1.209489E+1,0
3.338663E+1,2.198239E+3,1.210337E+1,0
3.340968E+1,2.198008E+3,1.211187E+1,0
3.343309E+1,2.197832E+3,1.212035E+1,0
3.345404E+1,2.197292E+3,1.212885E+1,0
3.347468E+1,2.197135E+3,1.213734E+1,0
3.349882E+1,2.19677E+3,1.214582E+1,0
3.352323E+1,2.196727E+3,1.215431E+1,0
3.354245E+1,2.196012E+3,1.216279E+1,0
3.357022E+1,2.196252E+3,1.217128E+1,0
3.359488E+1,2.195824E+3,1.217977E+1,0
3.361541E+1,2.195614E+3,1.218826E+1,0
3.363379E+1,2.195159E+3,1.219675E+1,0
3.365869E+1,2.19477E+3,1.220524E+1,0
3.368094E+1,2.194687E+3,1.221373E+1,0
3.370656E+1,2.194416E+3,1.222222E+1,0
3.372736E+1,2.194208E+3,1.223071E+1,0
3.374876E+1,2.193702E+3,1.22392E+1,0
3.376902E+1,2.193399E+3,1.224768E+1,0
3.379147E+1,2.193129E+3,1.225616E+1,0
3.381805E+1,2.192482E+3,1.226465E+1,0
3.383946E+1,2.19253E+3,1.227314E+1,0
3.385812E+1,2.191973E+3,1.228163E+1,0
3.387965E+1,2.192239E+3,1.229012E+1,0
3.389818E+1,2.191564E+3,1.229861E+1,0
3.392768E+1,2.191407E+3,1.23071E+1,0
3.395097E+1,2.191204E+3,1.231559E+1,0
3.396938E+1,2.190919E+3,1.232407E+1,0
3.399483E+1,2.190625E+3,1.233255E+1,0
3.401456E+1,2.19051E+3,1.234104E+1,0
3.403879E+1,2.190255E+3,1.234954E+1,0
3.406016E+1,2.18997E+3,1.235802E+1,0
3.408546E+1,2.189357E+3,1.236651E+1,0
3.410476E+1,2.189057E+3,1.2375E+1,0
3.412296E+1,2.189089E+3,1.238349E+1,0
3.41451E+1,2.188812E+3,1.239198E+1,0
3.417093E+1,2.18862E+3,1.240046E+1,0
3.419013E+1,2.187854E+3,1.240896E+1,0
3.420738E+1,2.187987E+3,1.241744E+1,0
3.422789E+1,2.187618E+3,1.242593E+1,0
3.425476E+1,2.187521E+3,1.243442E+1,0
3.427292E+1,2.186908E+3,1.244291E+1,0
3.428843E+1,2.187055E+3,1.245139E+1,0
3.43134E+1,2.186777E+3,1.245988E+1,0
3.433101E+1,2.186478E+3,1.246837E+1,0
3.435267E+1,2.185975E+3,1.247687E+1,0
3.437703E+1,2.185821E+3,1.248535E+1,0
3.439589E+1,2.185709E+3,1.249384E+1,0
3.441624E+1,2.185304E+3,1.250233E+1,0
3.44322E+1,2.18496E+3,1.251081E+1,0
3.445915E+1,2.184861E+3,1.25193E+1,0
3.448094E+1,2.184551E+3,1.252779E+1,0
3.450111E+1,2.1842E+3,1.253627E+1,0
3.452381E+1,2.183972E+3,1.254476E+1,0
3.454184E+1,2.183854E+3,1.255325E+1,0
3.456354E+1,2.183596E+3,1.256174E+1,0
3.458727E+1,2.183374E+3,1.257023E+1,0
3.460666E+1,2.183372E+3,1.257872E+1,0
3.462651E+1,2.182436E+3,1.258721E+1,0
3.464934E+1,2.182555E+3,1.259569E+1,0
3.466469E+1,2.182246E+3,1.260418E+1,0
3.468896E+1,2.182092E+3,1.261267E+1,0
3.470713E+1,2.181782E+3,1.262116E+1,0
3.47311E+1,2.181538E+3,1.262965E+1,0
3.475001E+1,2.181399E+3,1.263814E+1,0
3.477376E+1,2.181123E+3,1.264662E+1,0
3.478814E+1,2.180975E+3,1.265511E+1,0
3.480631E+1,2.180574E+3,1.266361E+1,0
3.482494E+1,2.180428E+3,1.267209E+1,0
3.484692E+1,2.180137E+3,1.268057E+1,0
3.486488E+1,2.179903E+3,1.268906E+1,0
3.488805E+1,2.179713E+3,1.269754E+1,0
3.490789E+1,2.179442E+3,1.270603E+1,0
3.492837E+1,2.179335E+3,1.271453E+1,0
3.494303E+1,2.178885E+3,1.272302E+1,0
3.497354E+1,2.17878E+3,1.273151E+1,0
3.499461E+1,2.178367E+3,1.273999E+1,0
3.501384E+1,2.178427E+3,1.274847E+1,0
3.521423E+1,2.175997E+3,1.286773E+1,0
3.524852E+1,2.174435E+3,1.287988E+1,0
3.526916E+1,2.174348E+3,1.288877E+1,0
3.528839E+1,2.174054E+3,1.289737E+1,0
3.53073E+1,2.173914E+3,1.290598E+1,0
3.532624E+1,2.173551E+3,1.291457E+1,0
3.534602E+1,2.173612E+3,1.292316E+1,0
3.536516E+1,2.173298E+3,1.293178E+1,0
3.538415E+1,2.17299E+3,1.294038E+1,0
3.540275E+1,2.172684E+3,1.294898E+1,0
3.542177E+1,2.172661E+3,1.295758E+1,0
3.544071E+1,2.172833E+3,1.296618E+1,0
3.545963E+1,2.172417E+3,1.297479E+1,0
3.547893E+1,2.171619E+3,1.298338E+1,0
3.549724E+1,2.171455E+3,1.299198E+1,0
3.551614E+1,2.171341E+3,1.300058E+1,0
3.553429E+1,2.171169E+3,1.30092E+1,0
3.555315E+1,2.170751E+3,1.30178E+1,0
3.557144E+1,2.170833E+3,1.302637E+1,0
3.558974E+1,2.170673E+3,1.303489E+1,0
3.560837E+1,2.169922E+3,1.304337E+1,0
3.562654E+1,2.169742E+3,1.305186E+1,0
3.564476E+1,2.169841E+3,1.306035E+1,0
3.566309E+1,2.16974E+3,1.306884E+1,0
3.568161E+1,2.169622E+3,1.307733E+1,0
3.569989E+1,2.169127E+3,1.308582E+1,0
3.571856E+1,2.168982E+3,1.309431E+1,0
3.573637E+1,2.168807E+3,1.31028E+1,0
3.575498E+1,2.16868E+3,1.311129E+1,0
3.577282E+1,2.168353E+3,1.311978E+1,0
3.579079E+1,2.168157E+3,1.312827E+1,0
3.580877E+1,2.167723E+3,1.313676E+1,0
3.582702E+1,2.167659E+3,1.314524E+1,0
3.584519E+1,2.167494E+3,1.315373E+1,0
3.586339E+1,2.167469E+3,1.316221E+1,0
3.588091E+1,2.166944E+3,1.31707E+1,0
3.589878E+1,2.166847E+3,1.317919E+1,0
3.591672E+1,2.166803E+3,1.318769E+1,0
3.593408E+1,2.166427E+3,1.319617E+1,0
3.595195E+1,2.166061E+3,1.320466E+1,0
3.596989E+1,2.165955E+3,1.321316E+1,0
3.598796E+1,2.16587E+3,1.322164E+1,0
3.600576E+1,2.165532E+3,1.323012E+1,0
3.602328E+1,2.165476E+3,1.323862E+1,0
3.604086E+1,2.165299E+3,1.32471E+1,0
3.605853E+1,2.16511E+3,1.325559E+1,0
3.607608E+1,2.164725E+3,1.326408E+1,0
3.609413E+1,2.164479E+3,1.327257E+1,0
3.611165E+1,2.164374E+3,1.328106E+1,0
3.612871E+1,2.164233E+3,1.328954E+1,0
3.614611E+1,2.163972E+3,1.329804E+1,0
3.616367E+1,2.163746E+3,1.330653E+1,0
3.618156E+1,2.163513E+3,1.331501E+1,0
3.619894E+1,2.163355E+3,1.332349E+1,0
3.621655E+1,2.163402E+3,1.333198E+1,0
3.623364E+1,2.163305E+3,1.334047E+1,0
3.625094E+1,2.162526E+3,1.334896E+1,0
3.626857E+1,2.162188E+3,1.335745E+1,0
3.628597E+1,2.162387E+3,1.336594E+1,0
3.63033E+1,2.162086E+3,1.337444E+1,0
3.632007E+1,2.162202E+3,1.338292E+1,0
3.63375E+1,2.161792E+3,1.339141E+1,0
3.635455E+1,2.161346E+3,1.339989E+1,0
3.637181E+1,2.161286E+3,1.340838E+1,0
3.638918E+1,2.1612E+3,1.341687E+1,0
3.640624E+1,2.161589E+3,1.342536E+1,0
3.642311E+1,2.160788E+3,1.343385E+1,0
3.644038E+1,2.161078E+3,1.344234E+1,0
3.645744E+1,2.160387E+3,1.345083E+1,0
3.647426E+1,2.159962E+3,1.345932E+1,0
3.649124E+1,2.159873E+3,1.34678E+1,0
3.650802E+1,2.159915E+3,1.347629E+1,0
3.652532E+1,2.159279E+3,1.348479E+1,0
3.654214E+1,2.159792E+3,1.349327E+1,0
3.655914E+1,2.159523E+3,1.350175E+1,0
3.657615E+1,2.159085E+3,1.351026E+1,0
3.659314E+1,2.158582E+3,1.351874E+1,0
3.660989E+1,2.157699E+3,1.352722E+1,0
3.662685E+1,2.159234E+3,1.353571E+1,0
3.664343E+1,2.15896E+3,1.35442E+1,0
3.666047E+1,2.157558E+3,1.355269E+1,0
3.667735E+1,2.157739E+3,1.356118E+1,0
3.669333E+1,2.157533E+3,1.356967E+1,0
3.671022E+1,2.157735E+3,1.357816E+1,0
3.672751E+1,2.157725E+3,1.358665E+1,0
3.674397E+1,2.157111E+3,1.359514E+1,0
3.676049E+1,2.15666E+3,1.360362E+1,0
3.677722E+1,2.156879E+3,1.361211E+1,0
3.679349E+1,2.156843E+3,1.36206E+1,0
3.681008E+1,2.156623E+3,1.362913E+1,0
3.682681E+1,2.156204E+3,1.363772E+1,0
3.684334E+1,2.155694E+3,1.364632E+1,0
3.686003E+1,2.155939E+3,1.36549E+1,0
3.687666E+1,2.155709E+3,1.366349E+1,0
3.689307E+1,2.155499E+3,1.36721E+1,0
3.690924E+1,2.155216E+3,1.368069E+1,0
3.692599E+1,2.154745E+3,1.368922E+1,0
3.694237E+1,2.155004E+3,1.36977E+1,0
3.695881E+1,2.155042E+3,1.370619E+1,0
3.697483E+1,2.154614E+3,1.371468E+1,0
3.69914E+1,2.154223E+3,1.372317E+1,0
3.700737E+1,2.153818E+3,1.373166E+1,0
3.702366E+1,2.153939E+3,1.374015E+1,0
3.703999E+1,2.154154E+3,1.374863E+1,0
3.705572E+1,2.153819E+3,1.375713E+1,0
3.707189E+1,2.153456E+3,1.376562E+1,0
3.708825E+1,2.153062E+3,1.37741E+1,0
3.710425E+1,2.153005E+3,1.378258E+1,0
3.712047E+1,2.153177E+3,1.379109E+1,0
3.713634E+1,2.152666E+3,1.379957E+1,0
3.71525E+1,2.152298E+3,1.380805E+1,0
3.71684E+1,2.152276E+3,1.381654E+1,0
3.718425E+1,2.152636E+3,1.382503E+1,0
3.720037E+1,2.152481E+3,1.383352E+1,0
3.721593E+1,2.151908E+3,1.384201E+1,0
3.723168E+1,2.151233E+3,1.385051E+1,0
3.724737E+1,2.15127E+3,1.3859E+1,0
3.726312E+1,2.151513E+3,1.386748E+1,0
3.72792E+1,2.151921E+3,1.387597E+1,0
3.729516E+1,2.151197E+3,1.388446E+1,0
3.731076E+1,2.150511E+3,1.389294E+1,0
3.732659E+1,2.15027E+3,1.390143E+1,0
3.734199E+1,2.150858E+3,1.390992E+1,0
3.735823E+1,2.150338E+3,1.391841E+1,0
3.737341E+1,2.150182E+3,1.39269E+1,0
3.738913E+1,2.149956E+3,1.393539E+1,0
3.740417E+1,2.149612E+3,1.394388E+1,0
3.742027E+1,2.149463E+3,1.395237E+1,0
3.743578E+1,2.149656E+3,1.396086E+1,0
3.745131E+1,2.149624E+3,1.396935E+1,0
3.746747E+1,2.148957E+3,1.397783E+1,0
3.748222E+1,2.148796E+3,1.398633E+1,0
3.749772E+1,2.148684E+3,1.399481E+1,0
3.751334E+1,2.148458E+3,1.40033E+1,0
3.752883E+1,2.149076E+3,1.401179E+1,0
3.75444E+1,2.148461E+3,1.402028E+1,0
3.75598E+1,2.147337E+3,1.402877E+1,0
3.757492E+1,2.149002E+3,1.403726E+1,0
3.759083E+1,2.15039E+3,1.404575E+1,0
3.760557E+1,2.116764E+3,1.405424E+1,0
3.762016E+1,2.145716E+3,1.406273E+1,0
3.763711E+1,2.147056E+3,1.407121E+1,0
3.766373E+1,2.144272E+3,1.407971E+1,0
3.770463E+1,2.131506E+3,1.40882E+1,0
3.774507E+1,2.14776E+3,1.409668E+1,0
3.778815E+1,2.146616E+3,1.410516E+1,0
3.78323E+1,2.144682E+3,1.411365E+1,0
3.787568E+1,2.144962E+3,1.412214E+1,0
3.791907E+1,2.142903E+3,1.413063E+1,0
3.796259E+1,2.14919E+3,1.413912E+1,0
3.800635E+1,2.142928E+3,1.414761E+1,0
3.804818E+1,2.142246E+3,1.41561E+1,0
3.808915E+1,2.142485E+3,1.416459E+1,0
3.813012E+1,2.141634E+3,1.417308E+1,0
3.817087E+1,2.142241E+3,1.418156E+1,0
3.821069E+1,2.141476E+3,1.419004E+1,0
3.824946E+1,2.141339E+3,1.419854E+1,0
3.82874E+1,2.140832E+3,1.420703E+1,0
3.832547E+1,2.140721E+3,1.421551E+1,0
3.836199E+1,2.13992E+3,1.422401E+1,0
3.83989E+1,2.139338E+3,1.42325E+1,0
3.843457E+1,2.138937E+3,1.424099E+1,0
3.847007E+1,2.138791E+3,1.424947E+1,0
3.850433E+1,2.138223E+3,1.425796E+1,0
3.853876E+1,2.137874E+3,1.426644E+1,0
3.857214E+1,2.137636E+3,1.427493E+1,0
3.860665E+1,2.137437E+3,1.428342E+1,0
3.863916E+1,2.136778E+3,1.429191E+1,0
3.867199E+1,2.136567E+3,1.43004E+1,0
3.870385E+1,2.136064E+3,1.430889E+1,0
3.873522E+1,2.135891E+3,1.431738E+1,0
3.876605E+1,2.1354E+3,1.432587E+1,0
3.879729E+1,2.134903E+3,1.433436E+1,0
3.882792E+1,2.134835E+3,1.434285E+1,0
3.885746E+1,2.134315E+3,1.435134E+1,0
3.888759E+1,2.134211E+3,1.435983E+1,0
3.891681E+1,2.134081E+3,1.436831E+1,0
3.894613E+1,2.133531E+3,1.43768E+1,0
3.897554E+1,2.13317E+3,1.438529E+1,0
3.900426E+1,2.132894E+3,1.439377E+1,0
3.903255E+1,2.132713E+3,1.440227E+1,0
3.906032E+1,2.132301E+3,1.441076E+1,0
3.908826E+1,2.132032E+3,1.441925E+1,0
3.911578E+1,2.131466E+3,1.442774E+1,0
3.914278E+1,2.131538E+3,1.443622E+1,0
3.917045E+1,2.131294E+3,1.444472E+1,0
3.919711E+1,2.131162E+3,1.445321E+1,0
3.922394E+1,2.130501E+3,1.446169E+1,0
3.925065E+1,2.130222E+3,1.447017E+1,0
3.927671E+1,2.130039E+3,1.447867E+1,0
3.930254E+1,2.130058E+3,1.448715E+1,0
3.932825E+1,2.129535E+3,1.449564E+1,0
3.935349E+1,2.129149E+3,1.450413E+1,0
3.937975E+1,2.128929E+3,1.451262E+1,0
3.940503E+1,2.12895E+3,1.452111E+1,0
3.943058E+1,2.128675E+3,1.45296E+1,0
3.945596E+1,2.128265E+3,1.453809E+1,0
3.948077E+1,2.12749E+3,1.454658E+1,0
3.95053E+1,2.127426E+3,1.455507E+1,0
3.953008E+1,2.127344E+3,1.456355E+1,0
3.955447E+1,2.127391E+3,1.457204E+1,0
3.957913E+1,2.126858E+3,1.458053E+1,0
3.96032E+1,2.12649E+3,1.458902E+1,0
3.962728E+1,2.126007E+3,1.459751E+1,0
3.96514E+1,2.126326E+3,1.4606E+1,0
3.967503E+1,2.126195E+3,1.461449E+1,0
3.969888E+1,2.12557E+3,1.462298E+1,0
3.972299E+1,2.125239E+3,1.463147E+1,0
3.974601E+1,2.125204E+3,1.463996E+1,0
3.97699E+1,2.125193E+3,1.464845E+1,0
3.979398E+1,2.125047E+3,1.465694E+1,0
3.981664E+1,2.124256E+3,1.466543E+1,0
3.984013E+1,2.124103E+3,1.467391E+1,0
3.986333E+1,2.124246E+3,1.46824E+1,0
3.988566E+1,2.124069E+3,1.469088E+1,0
3.990948E+1,2.123479E+3,1.469937E+1,0
